reels_shortcode,p,q,M,constant
DFUJj1UylBM,0.08319743433736382,0.07668117286880824,55800,22317.54719256805
DFNZFAASKE_,0.08326427765103586,0.07594557318218409,58592,22381.826653306744
DEzpniUyrli,0.08266039447238886,0.0826111470703272,32640,21807.62019508093
DEwx6gwzkaR,0.08325831631080241,0.07601115449221246,61079,22376.086617251356
DW6PLILEyoO,0.07378060127640854,0.10485961819711069,20285,16888.19577472645
DW1QxiAkd7G,0.0962765377484601,0.06367586062917434,171768,30872.548358750122
DWqh7YKE7IF,0.08126092697490248,0.06125819194049655,105230,21952.026316086372
DWoO1vYk2x3,0.08328411644576557,0.07572735596604518,136335,22400.939345794784
DWYqIh5k_Pp,0.08203195557606344,0.08959560033779945,108401,21225.373768413076
DWToS_9k3Za,0.08326251856362057,0.0759649246284347,70741,22380.13271905672
DWEJ81yE4px,0.08215037024307208,0.08827579555653002,210364,21333.90884526864
DV0pq5QE12a,0.08286005583526904,0.08040234557443,43143,21995.8559739211
DVs77nsE_O_,0.08236165497250625,0.08592522386799424,90656,21528.916144062863
DVLa-Jik4rF,0.08290890228240101,0.07986271846881003,18904,22042.14869957071
DVIpGuWk48n,0.0832634958340542,0.0759541737819939,100412,22381.073777812653
DU2se1Pk_Ja,0.08237034547714053,0.08582865940452349,199605,21536.974364679532
DUSz674k1f0,0.08233382629793358,0.0862345049339704,19598,21503.132009386303
DUA3aZkE7Gx,0.08290724146701482,0.07988106136346945,97921,22040.57314816487
DT737lWE6gq,0.08318179906977914,0.0768533155376124,135215,22302.537721915578
DTsfSBLEyxe,0.08287275569956166,0.08026201659097448,66236,22007.882721847513
DSzdIfMk3ZM,0.08310206271556085,0.07773167135659333,64486,22226.146290076187
DSuXMMwkw7g,0.08222954836595647,0.08739427876904086,314646,21406.783726811787
DSrnOixkyI4,0.08218444248600544,0.08789636230204971,77398,21365.238849122885
DSaPQ7jE1sO,0.08331499923345417,0.0753877561478765,57585,22430.72360430793
DSHzBPVE884,0.08326115038649469,0.0759799759939203,27199,22378.815303270614
DSFKegVE5qU,0.08256770706834182,0.08363819649283193,26001,21720.77340292095
DRhWJHHk9RH,0.08311896711407372,0.07754539148589419,50819,22242.320136683225
DRPHdqpkznB,0.08241047893740586,0.08538283825778527,301806,21574.226187575383
DQ1WX1vk7ny,0.0820892576756249,0.08895671517700289,83385,21277.827393533094
DQzFyywk2PD,0.0832049588903299,0.07659833901792439,56391,22324.77410009642
DQtmAh3k35y,0.08261321959653325,0.08313374915843598,20638,21763.37562765714
DQrXrixE7w2,0.08266469207876773,0.08256355195991168,61589,21811.655223391615
DQeKNb3E5er,0.08254661178150306,0.08387209725493942,70913,21701.054743773944
DQeDCXxkedD,0.0827547503911259,0.08156669922457545,236493,21896.379345704998
DQY5chRERUA,0.08258196615246546,0.0834801254939677,331104,21734.11190280582
DQWUkSUkcV7,0.08271372506824946,0.08202068311558731,97786,21857.744109838302
DQMHMmGk1pf,0.0821916671108941,0.0878159264062285,326882,21371.88779673258
DP_MTm_k8sK,0.08307616920630484,0.0780170758014582,21621,22201.39412451396
DP6KZkeExlJ,0.08288145030792897,0.08016595572071641,151338,22016.120210155095
DPyXY9_k1Tb,0.08235628447081876,0.08598490282965593,70212,21523.93785213875
DPF6IImD323,0.082626893262032,0.08298224433393878,182694,21776.190893638282
DOvk0a3E64C,0.08275348053639077,0.08158074824987092,70690,21895.182469667165
DOY77pVk5u2,0.08155657257907237,0.09491163100546719,187266,20795.06543356649
DOTGRmLkzeL,0.08260110877988473,0.08326795684566654,151353,21752.031261502663
DNSteBVPiIr,0.08229808947054507,0.0866318161339838,326718,21470.065037377397
DNGDLBEzX1k,0.08213601921828041,0.08843565375498144,1650189,21320.72629407475
DM2frOlPQfl,0.08259856943228529,0.08329609927605239,2295841,21749.65335408991
DMcw4yUTPvH,0.0823612643896668,0.08592956404552862,198258,21528.554047648195
DK_2_ntzhxS,0.08209091723649915,0.08893821812299406,102908,21279.348423188738
DHnv0A1TiMv,0.08245627781827809,0.08487432678911194,1232732,21616.813675508478
DEm1HjYyF0G,0.08317593590261953,0.07691787613385591,69293,22296.91177315414
DEe7z_wsaef,0.08319323233702404,0.07672743350687784,95310,22313.512405087786
DESNQtESNVV,0.08333767323298864,0.07513849795012559,128789,22452.61573412141
DEQaMrMzQ69,0.08287666338007843,0.08021884210924901,29436,22011.584582407213
DEIFPM5yTk0,0.0831857078655172,0.07681027729033661,80475,22306.28914299756
DCW1B8Ryjrp,0.08320417711615995,0.07660694483563543,19079,22324.02314363918
DB8uvb7S433,0.0735774344803624,0.07558188151854069,928342,23281.16063915221
DB2tNbOTWFc,0.08306542113898925,0.07813556776783691,319975,22191.127737977036
C_A3XrbSIPp,0.08327258449131349,0.07585419605485755,36446,22389.827519604558
C9USj2uSiV5,0.08312512311663726,0.07747756346135995,121759,22248.21295742914
C8raOXjSxNr,0.08315346072251238,0.07716539427831307,1165027,22275.35877963346
C8PRo47yvBV,0.08257141831873245,0.08359705250612949,48931,21724.24427907581
C71qs3JS6vV,0.08274937793896318,0.0816261386557249,21549,21891.316086469502
C66ekE9yLw3,0.08309551599625958,0.07780382307847586,228722,22219.88559017691
C6rFkqcy_EG,0.0832368166677215,0.07624771045688805,139466,22355.3970730967
C6oYyCkyHsT,0.08295638314073472,0.0793384592357039,502941,22087.238597222677
C6ahaWgLk4F,0.08315961692112339,0.07709759017338365,67587,22281.2603531555
C6V5v6fSQP5,0.08307294477491081,0.07805262202391247,47407,22198.313709968683
C502vonygQ7,0.08314984519360526,0.07720521772626297,125481,22271.893504725806
C4T-wEYSiWD,0.08327561406067865,0.07582087221028505,2277,22392.746194276344
C3IFIAYyskx,0.08329252116787542,0.07563492261049413,43763,22409.041269279474
C2FSh5OyiSX,0.08322381936318077,0.07639074451265415,966081,22342.898582244008
C14m0BIS7EZ,0.08300914209165047,0.07875624748361784,90883,22137.446665835243
C1w3JkSyeVi,0.08334891267592175,0.07501496465769679,39550,22463.475355274935
C1uOjn9yR0W,0.08283143284112611,0.08071869236084842,125178,21968.773627343424
C1rvsVpLz7F,0.08330024184216026,0.07555001989923296,38324,22416.486315960836
C0mjWTwSsdP,0.08325509133713732,0.07604663457199917,17545,22372.98196544169
CzIne9erM6y,0.08281150465033202,0.08093900215656123,245413,21949.937350969896
CyvcK9ESXby,0.08278942776913718,0.08118312328964022,97194,21929.08856694282
CxijpzDyLQ2,0.08321140854876075,0.0765273436465369,36153,22330.970454783394
CumZ9yts2Bv,0.08294417078695145,0.0794732752555026,145517,22075.63259838871
CuMu3gSso-g,0.08243811427758227,0.08507596807004718,44981,21599.91391889177
Ct9OA67uOnI,0.08269165018063172,0.08226504853736419,65256,21836.98289004333
CtgpX2PMwPW,0.08310323526647975,0.07771874917016046,22168,22227.26779570402
DWoLPSQAWmI,0.08281121159143909,0.08094224234156171,12552,21949.660467433623
DVI4lflAfpb,0.08284637922490808,0.08055348948155222,28092,21982.911441201915
DUA5EZvgTjG,0.08302448175039152,0.07858703374272537,25998,22152.065599549045
DUAgOELAb5r,0.08301861943477663,0.07865169828059157,14273,22146.477606580174
DTrjYMugQmz,0.08327102084592392,0.07587139586236942,62603,22388.32125571028
DTgDFjVgeV0,0.08309825193384107,0.07777366953257153,26703,22222.50178755754
DSzdNdigcGI,0.08330718072296057,0.075473720648893,486094,22423.17954420596
DSF3LTfARSk,0.08330718072296057,0.075473720648893,766550,22423.17954420596
DRpIfNRDxHa,0.08333855283736025,0.0751288296152536,610435,22453.4654281373
DK7HIqSyhMB,0.08336513677310353,0.07483667206697264,35338,22479.160245569787
DKzrj2Dzw30,0.08324991185407088,0.07610362017878454,24137,22367.996607893325
DKy-XJ9yePQ,0.08265131095140398,0.0827117527121079,42227,21799.094068484705
DI3OXN2SZe0,0.08329633263311365,0.07559300777619714,12456,22412.716362999196
DIykhcPyMqy,0.08211971590402777,0.08861728985968106,18743,21305.760081241922
DIv_pRgSZh2,0.08323877116309618,0.07622620322036576,6874,22357.277150015707
C8cLhbuSP95,0.08333610949364699,0.07515568631568773,51598,22451.10524637157
C1gjbEBLGc8,0.08323994386201371,0.07621329908475245,32825,22358.4052720573
DW20IJ8gVmQ,0.10244588775585807,0.009417282288602736,214272,58108.26386063582
DW0Qp76Aans,0.05930361752733365,0.10667366345721312,326983,11745.142155586724
DWn6FzEAahX,0.08278698566391146,0.08121013122623047,43886,21926.78350226327
DWVVog1gRQU,0.08281990570565607,0.08084612098312895,44053,21957.87616430604
DWTaNnKAe9e,0.0829843255242181,0.07903006351184537,30370,22113.816078123913
DWQMO4HAYhA,0.08306874325749793,0.0780989415876089,69476,22194.300477733872
DWLlROuASC_,0.08290264981420278,0.07993177569375079,64137,22036.217797959776
DWF6CkaATSS,0.08279265135646884,0.08114747384634857,46464,21932.13162334917
DWDU3QWAU_F,0.08287334185074025,0.08025554030870974,79688,22008.437961241827
DWAyLEyAft6,0.08277174705171887,0.08137867599092899,42286,21912.4053705772
DV8IRFbgSAD,0.0827714540035862,0.08138191749388038,40894,21912.128960459773
DVxSwhLkTGb,0.08312121453952599,0.07752062837891172,152898,22244.47130303035
DVsrggvklMF,0.08299907861190296,0.07886727474080502,18890,22127.861141375408
DVpkZ0ZEVNN,0.08297269906029218,0.07915837130653522,74069,22102.753733202422
DVk9EYBAcun,0.08328636421389564,0.0757026346393983,15049,22403.105852311604
DViZooQAbZz,0.08274771736823329,0.08164451150440548,13892,21889.751315943417
DVcsby2EZjH,0.082861032742619,0.08039155039008368,287951,21996.780875005294
DVYExCMEa1A,0.08318248310801507,0.07684578372016672,37180,22303.19417506048
DVVgxPYkYs_,0.08303718354308369,0.07844694054260097,390814,22164.17775485341
DVNPvkqkl-l,0.08280075920945448,0.0810578152911359,93093,21939.78723803928
DVLo1-1EvNx,0.08239837038874641,0.0855173246225537,99386,21562.98041283207
DVFhQkwkmJR,0.08327786181116663,0.0757961487345382,55559,22394.91190842797
DVAbGCAEUDR,0.08311828311594864,0.0775529281966292,47747,22241.665475172344
DU7OPmrjCjv,0.08281150465033202,0.08093900215656123,935810,21949.937350969896
DU4pP9Iku55,0.08307822112219004,0.07799445608832269,37645,22203.35461086507
DUzmPLwkY3o,0.0826923339093346,0.08225747886872332,97995,21837.625640656497
DUxcRPGkWgd,0.08311173629860455,0.07762506795205748,1767651,22235.40040399848
DUsUKZEEQVw,0.08272193000846768,0.08192987109529012,42156,21865.465699788987
DUSj05AkZt8,0.08299956712817778,0.07886188480424274,71892,22128.326362235774
DUQLE7mEbT_,0.08323388493127168,0.07627997211754779,2596431,22352.577254138592
DUNZxVzkRN_,0.08301568828886875,0.07868403200332275,57470,22143.68413869601
DUHt7WhEeFy,0.08279743791293867,0.0810945419929741,148818,21936.650880050514
DUFLF9fkd42,0.08317085451675275,0.07697383178147887,449499,22292.037098813962
DUDG5HekQy9,0.08286552652778018,0.08034189393135613,76920,22001.035920911803
DT7YiTzkdE5,0.08297172205220203,0.07916915416905662,172074,22101.824376468274
DT1w0J7EXo5,0.08312971571276602,0.07742696438255332,487999,22252.61020553485
DTwjEv5ka0w,0.08283915022921381,0.08063338837418595,41236,21976.072408647266
DTpc5N2ExrN,0.08300767653052993,0.07877241579080514,440275,22136.050457403315
DTjqfGEEd1j,0.08324209381332649,0.07618964190464284,210268,22360.473643639292
DTfFEHBAXhE,0.08302418863385713,0.07859026687754747,55903,22151.786166418493
DTU9oT9k8wp,0.08324502557199337,0.07615738295164537,183972,22363.294458696975
DTPGrjikY_K,0.08276588610413453,0.0814435078961473,58514,21906.877830626334
DTMgc0HkWQu,0.08312287568307489,0.07750232557864337,74789,22246.06142925907
DTJ6lL6kd5r,0.08284403468047614,0.08057940198862064,24308,21980.69314343303
DTHWDJkkQfl,0.08279167451080943,0.08115827658382047,35309,21931.20944045566
DS_nim1EVlt,0.08301568828886875,0.07868403200332275,166169,22143.68413869601
DS35gOEkZMy,0.08271186919753697,0.08204122498671537,324930,21855.99793789136
DS18aiWkYPR,0.08275094083138834,0.08160884684793426,52976,21892.78891384588
DSzeoS0kQIA,0.08293488949018143,0.07957574669259504,47573,22066.816117944098
DSoglj7EUu1,0.08277858486399747,0.0813030436804324,75712,21918.855929886737
DSl4Y1qkWze,0.08289581121844652,0.08000731209018631,233535,22029.732701484798
DSjUTSbkbG3,0.08275191764029967,0.08159803960844596,44735,21893.709481272766
DSeueMdETMB,0.0827616857778809,0.08148997315250374,164006,21902.917284698884
DSZ9hj0E5v6,0.08315473104634483,0.07715140260557285,139394,22276.576436641542
DST29dIEyFp,0.08282967445659735,0.08073812965415442,35088,21967.110952981962
DSRz6ElEbuN,0.0828525336781942,0.0804854721069022,141465,21988.735537992405
DSPRchJETkc,0.0829528659687252,0.079377284523024,20135,22083.89544413142
DSJjYY_EjCI,0.08297094044636452,0.07917778053664755,56108,22101.080919215045
DSH8I4mk2cr,0.08322997596168134,0.07632298916944162,36872,22348.818048776062
DSB1k6bEiFe,0.08273238162950627,0.0818142049166027,155909,21875.30548491403
DR_QUctEu62,0.0827824922046871,0.0812598275923148,176371,21922.542816275592
DR9NmRckf7R,0.08276002518827495,0.0815083436882334,128348,21901.351684968024
DR08tXFEg4S,0.0828022244905678,0.081041612731088,120282,21941.171067931336
DRvznePkiWc,0.0832834323433474,0.0757348799608353,58314,22400.2800158311
DRtxBW8kYvc,0.08276334637003363,0.08147160292881662,44015,21904.482996340255
DRrMEhFEefG,0.08301432042349327,0.07869912140562345,255138,22142.380640931635
DRlhS3bEsyh,0.08294045825869804,0.07951426266311878,377778,22072.10558360899
DRdyIdkkjjK,0.08288867958601706,0.08008609138869482,163220,22022.97170516212
DRZM_COET4q,0.08281853808755699,0.08086124063027379,57553,21956.583603716408
DRTfwslkrMm,0.08305154651889754,0.0782885493832836,53364,22177.881785495483
DROUvvkklk3,0.08327883909544222,0.07578539957447554,529298,22395.853588603997
DRHOOYlkZkh,0.0832638867424745,0.07594987347349538,48249,22381.45021239415
DRBfeVDEu_3,0.08292902765952151,0.07964047050677737,52967,22061.249628703496
DQ81J4jEcMK,0.0828525336781942,0.0804854721069022,112851,21988.735537992405
DQ1Ja05EVtI,0.08311818540196603,0.07755400487389454,558499,22241.57195367228
DQs2wAGEs4O,0.08282508313267845,0.08078888423483549,31797,21962.770118691173
DQqRwBOEvAb,0.0826910641278015,0.08227153686691036,21032,21836.43197600299
DQoQGCcEr2O,0.08309678625213437,0.07778982311296381,828473,22221.100214942664
DQjFzjvEZK5,0.08324991185407088,0.07610362017878454,18971,22367.996607893325
DQa2FGpksuM,0.0827740914396356,0.08135274431711244,54476,21914.61677703825
DUDeEjxEy2U,0.058939648261586514,0.10960726484833015,75974,12158.229246897345
DLCpcGXyZbp,0.09520549938854711,0.02153353212837518,148106,40688.93256444129
C2ZwaIxSueW,0.0832546027056014,0.07605201044372113,167312,22372.511601230486
DW3mBFFTuaw,0.09047354042842837,0.010677533330249513,22726,21358.047852257667
DWgSRooyW2h,0.08320554522132764,0.07659188469978477,14292,22325.337334016356
DWdEV-OzLK0,0.0832534299908144,0.07606491264543296,14005,22371.382767467734
DWViKkJE6IP,0.08310460324415617,0.07770367348181462,2589,22228.57629045677
DWToCA9yIHe,0.08295315906595636,0.07937404902907237,10258,22084.17402089488
DV_AClXE8Nn,0.08308623340239611,0.07790613603905235,9926,22211.011501142057
DVqZ05nE6Yx,0.08322606700619696,0.07636600794065271,8796,22345.05947559982
DVaw0ZlEW0K,0.08316196214884541,0.0770717611608489,6584,22283.508982872263
DVYNatFk-Jh,0.08314837944208098,0.07722136278674778,225376,22270.488817116813
DVS7fpdkcmU,0.08316254845656931,0.07706530400449468,7800,22284.071175757137
DUsabD2k1B9,0.08283807565289288,0.08064526574096874,8143,21975.055977352262
DUqBAQfEw4B,0.0830771463086225,0.07800630445029495,11075,22202.327667854053
DUfyFzHk0LV,0.08320222268320356,0.07662845968087414,26519,22322.14586300405
DUai1l_E460,0.08316401422726756,0.07704916128297064,20082,22285.476720020615
DUX0GMfk2z3,0.08324434149426138,0.07616490995418722,26735,22362.63623669103
DUSqgGpkyF3,0.08263099539535834,0.08293679701915396,11062,21780.036944674182
DUPcf-akzGe,0.08327004356870157,0.07588214588169999,10024,22387.379892232697
DUIlwCYE-fl,0.08319909559780822,0.07666288432755837,111339,22319.142542326856
DTt-JmeE5q7,0.08305086256334909,0.07829609129191205,6979,22177.22902052293
DTkhF0tk-25,0.08314359133425779,0.07727410500402118,11202,22265.9007882692
DTh5dtok94J,0.08324170291277043,0.07619394317143713,62102,22360.097561847848
DTaBequE_88,0.08296488302025042,0.07924463722352822,14257,22095.319973336944
DTUz91Rk_UE,0.08295755553394299,0.07932551778361051,42531,22088.353094044378
DTRpfsokzVn,0.082926487542756,0.07966851869798527,14816,22058.837919443104
DTFarqgk5bl,0.0830557479695996,0.07824222167325659,92505,22181.892048992573
DTC47oaE1bz,0.08324463467037933,0.07616168408950852,4276,22362.918329464203
DS6eT_lkz5j,0.08281179770930426,0.08093576198127339,13319,21950.21423799875
DS194S1k-Lu,0.08307362874440435,0.07804508181817713,8651,22198.9670955204
DSy2d8fEzKB,0.08323261451460758,0.07629395247082987,9065,22351.35544304632
DSuWZxIE4fS,0.08317329748775185,0.0769469296649355,117632,22294.38055921939
DSrk_eDE_Kz,0.08285057987971056,0.08050706446038511,5099,21986.88645123305
DSpToqriJ7p,0.08284051787334638,0.08061827191435651,10084,21977.366116469744
DSHnkeQiEPp,0.08327180266833656,0.07586279592424185,7576,22389.07437499092
DSCU1Q-CFHS,0.0829843255242181,0.07903006351184537,9733,22113.816078123913
DR9aQaKiP6t,0.0831512132301508,0.07719014922146109,246516,22273.204626426705
DR4R-CQkzTI,0.0832599776646193,0.07599287733191644,65869,22377.68615146071
DRzIqkcE-bg,0.08297191745374956,0.07916699758793307,6919,22102.01024468907
DRwT1hFEwD4,0.08329496441328006,0.07560805393904432,23061,22411.39702924905
DRjkhHmEzpu,0.08313098600875028,0.07741296931218883,7126,22253.82661907397
DRhNbb9E-eU,0.0830316142771799,0.07850836378245454,12490,22158.866225569665
DRea697k6RY,0.08320583838694552,0.07658865755522534,27836,22325.618956304774
DRRj1cQE1Jq,0.08325978221109682,0.07599502756995515,14254,22377.497965031234
DRMjIcqE-By,0.08324756643592296,0.07612942597455094,38563,22365.739452909733
DRJz9Pvk8u_,0.08330297829688647,0.07551992940762123,11026,22419.125660317397
DRBdDMykyxR,0.0832045680031744,0.0766026419181811,14166,22324.398618710322
DQ-4MZ8kydl,0.08288526032685213,0.08012386432325842,11531,22019.73086750452
DQ9KVGDk-RS,0.08306874325749793,0.0780989415876089,9208,22194.300477733872
DQjQQ24ExzC,0.08297572779097305,0.0791249451174044,6057,22105.634987417576
DQdcEH-k0Gp,0.08301568828886875,0.07868403200332275,6322,22143.68413869601
DQa0boRE8-P,0.08307196767638358,0.07806339383787712,23623,22197.380335396254
DQO1e7mk5UZ,0.08323368948245716,0.07628212292930975,14518,22352.38927885438
DQMBaQ7k7Ol,0.08256790239699256,0.08363603098090056,11760,21720.956066788032
DP3bDbHE4Bp,0.08290538526459747,0.07990156261445505,43641,22038.81237103584
DP04-VoE41h,0.08288701880164563,0.08010443807763831,30497,22021.39752444705
DPoRwHUE8Q5,0.08326584128669198,0.07592837218880961,26363,22383.332480270208
DPlSn7OE7Jh,0.08320652244036249,0.0765811275888726,6516,22326.276088792525
DPV8tVqk2RZ,0.08292404512840795,0.07969548879977781,8475,22056.519216850153
DPPzlExE5p8,0.0833006327638408,0.07554572120603222,19197,22416.863346130795
DPJEx6BE5FL,0.08309961990522347,0.0777585930759712,9270,22223.810001753267
DO-rg53EwTj,0.08313792380541345,0.07733653790468184,68603,22260.471281727794
DO7kR2vkxxX,0.08280896480922832,0.08096708408257715,12432,21947.53780968219
DOs-AMFk-gP,0.08312864084809682,0.07743880650715851,10774,22251.580984471228
DOk-YZYDhw2,0.08295921642649402,0.07930718432543234,10901,22089.93206080358
